dataResourceUid,dataResourceName,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,associatedOccurrences,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,subfamily,eventType,measurementRemarks,measurementValue,relationshipRemarks,superfamily,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597657",SF-597657,SF-597657,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,03b0276f-7654-4834-b7a5-289e21b487f9,,,,SF-214406,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162377-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,79de1dfc-9ae8-428c-a5e6-b949866700fc,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597892",SF-597892,SF-597892,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,050c774a-6019-4eca-97f3-7ce8581c05f1,,,,SF-214418,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162389-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549934,149.41296,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,b6f46fcf-7cdc-4f61-9305-153752266f8c,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2012-11-22T07:19:31.153+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 26/10/2016 3:00 AM +11:00,,,,11,NSW Office of Environment and Heritage,BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}",urn:catalog:NSW Office of Environment and Heritage:BioNet Atlas of NSW Wildlife:SF-603892,SF-603892,SF-603892,SFOBS-149,1,,,,,,,introduced,PRESENT,,,,,,,occurrenceRemarks withheld,,,,,,,SF-216211,,,1994-08-15T00:00:00Z,,227,227,1994,8,15,,,,,,,,,SF164182-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,,-36.551218,149.420707,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518,1518,,,,,https://biodiversity.org.au/afd/taxa/4136b6d0-b5be-45d4-8323-e96e03d94218,Bos taurus,Bos (Bos) taurus,,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,,taurus,,species,,"Linnaeus, 1758",European Cattle,ICZN,,,,,,,,Bos taurus,,,,,,,,,,Published dataset,,e7054652-38b8-4f5d-91d1-152d7e4d1885,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597839",SF-597839,SF-597839,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,067e13fb-c463-465d-b65d-b4116828a522,,,,SF-214415,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162386-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,5559b098-c24d-4caf-83b4-161afe70cd00,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597651",SF-597651,SF-597651,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,03b0276f-7654-4834-b7a5-289e21b487f9,,,,SF-214406,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162377-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,7f48ad0b-3103-4c02-8fc1-a21ed4d6abae,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Tracks, scratchings"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-677398",SF-677398,SF-677398,SFOBS-149,3,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,,,,,SF-230478,,,1900-01-01T00:00:00Z,,1,282,,,,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF177811-4,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.55515,149.395639,EPSG:4326,100,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,096f2cad-5ba9-4d12-9986-803d896043a0,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597740",SF-597740,SF-597740,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04676dbc-c8ab-41f6-8a8e-4451c30205f2,,,,SF-214410,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162381-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.551377,149.403956,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,1b793f06-64ba-482f-9b2d-01df752e34d5,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597961",SF-597961,SF-597961,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04deb7e3-05f0-4b4b-877d-c1701109d75c,,,,SF-214419,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162390-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,e650bbed-80eb-459f-b810-1cdb1ebe0988,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597833",SF-597833,SF-597833,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,067e13fb-c463-465d-b65d-b4116828a522,,,,SF-214415,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162386-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,2e8c1ced-d111-4b45-99d0-c87b0eb87dbc,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:06:57.413+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-1256353",SF-1256353,SF-1256353,SFOBS-332,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,66259203-3fd6-4d63-a26c-621064ac878c,,,,SF-349019,,,2003-09-17T00:00:00Z,,260,260,2003,9,17,,,Species Specific (State Forest Survey Type) (old type),,,,,Rain: No evidence of rain in last 24 hours. Night light: Daylight.,SF266940-1,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.563383,149.434103,EPSG:4326,100,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,1261,,,,,https://biodiversity.org.au/afd/taxa/c4dfafef-5192-4a3d-815c-040c393e9bca,Notamacropus rufogriseus,Notamacropus rufogriseus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Notamacropus,,rufogriseus,,species,,"(Desmarest, 1817)",Red-necked Wallaby,ICZN,,,,,,,,Notamacropus rufogriseus,,,,,,,,,,Published dataset,,a7b7cb9e-245e-43e9-8798-a42dc3a2b1d4,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597753",SF-597753,SF-597753,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,0e5307d7-0d67-4d06-aa60-eb33b4839168,,,,SF-214412,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162383-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.55083,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,5d680d48-ec38-4a02-b806-021872e1981b,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-601357",SF-601357,SF-601357,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,00e55e05-d999-4d0d-a4b9-3052839a11d7,,,,SF-215467,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF163438-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.552465,149.403655,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,63429688-78b2-48b7-815b-706624ef912c,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597963",SF-597963,SF-597963,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04deb7e3-05f0-4b4b-877d-c1701109d75c,,,,SF-214419,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162390-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,08051c63-d592-4ea2-bf7d-473be31e2d9e,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2012-11-22T07:19:31.153+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 26/10/2016 3:00 AM +11:00,,,,11,NSW Office of Environment and Heritage,BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}",urn:catalog:NSW Office of Environment and Heritage:BioNet Atlas of NSW Wildlife:SF-599882,SF-599882,SF-599882,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04e73d08-f1ad-49bc-82d4-b8e0c34ca33e,,,,SF-215019,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,,,,,,,SF162990-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,,-36.55515,149.395639,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,1113,,,,,https://biodiversity.org.au/afd/taxa/ee2cb6a9-e17c-4ca7-8aef-76d69eb969ed,Trichosurus vulpecula,Trichosurus vulpecula,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,,vulpecula,,species,,"(Kerr, 1792)",Common Brushtail Possum,ICZN,,,,,,,,Trichosurus vulpecula,,,,,,,,,,Published dataset,,bc108911-470f-424e-9108-219874b9b28c,Unknown,,,,,,,,,,Event
